split_regime,seed,method,record_id,group_id,y_true,y_pred
scaffold,20260816,degrademaster_aligned,4751,O=C1CCC(N2C(=O)c3cccc(NCCOCCOCCC(=O)N4CCN(c5cc(Nc6ncc(C(=O)Nc7ccccc7)s6)ncn5)CC4)c3C2=O)C(=O)N1,1,0.9999532699584961
scaffold,20260816,degrademaster_aligned,4757,O=C1CCC(N2C(=O)c3cccc(NCCCCCCC(=O)N4CCN(c5cc(Nc6ncc(C(=O)Nc7ccccc7)s6)ncn5)CC4)c3C2=O)C(=O)N1,1,0.9999992847442627
scaffold,20260816,degrademaster_aligned,4758,O=C1CCC(N2C(=O)c3cccc(SCC(=O)N4CCN(c5cc(Nc6ncc(C(=O)Nc7ccccc7)s6)ncn5)CC4)c3C2=O)C(=O)N1,1,0.9999992847442627
scaffold,20260816,degrademaster_aligned,4761,O=C1CCC(N2C(=O)c3cccc(CCC(=O)N4CCN(c5cc(Nc6ncc(C(=O)Nc7ccccc7)s6)ncn5)CC4)c3C2=O)C(=O)N1,1,0.9629364013671875
scaffold,20260816,degrademaster_aligned,4772,O=C1CCC(N2C(=O)c3cccc(NCCCCN4CCN(c5cc(Nc6ncc(C(=O)Nc7ccccc7)s6)ncn5)CC4)c3C2=O)C(=O)N1,1,0.9999998807907104
scaffold,20260816,degrademaster_aligned,4836,O=C1CCC(N2C(=O)c3cccc(NCCOCCOCCOCCOCCn4cc(CCCCN5CCN(S(=O)(=O)c6ccc(-c7cncc(C(=O)Nc8cccnc8)n7)cc6)CC5)nn4)c3C2=O)C(=O)N1,1,0.9995929598808289
scaffold,20260816,degrademaster_aligned,4964,O=C1CCC(c2ccc(OCCCCNC(=O)c3ccc(Nc4nc(-c5cnn(C6CNC6)c5)c5cc[nH]c5n4)cc3)cc2)C(=O)N1,1,0.9999922513961792
scaffold,20260816,degrademaster_aligned,5010,O=C(CCCCCCCCCCN1CCN(c2ccc(Nc3cc(Nc4ccccc4)ccn3)cc2)CC1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,1,1.0
scaffold,20260816,degrademaster_aligned,5262,O=C1CCC(N2C(=O)c3cc4c(cc3C2=O)CN(CC2CN(C(=O)c3ccc(N5CCC6(CC5)CCN(c5ccccc5)C6)cc3)C2)C4)C(=O)N1,1,1.0
scaffold,20260816,degrademaster_aligned,5293,O=C1CCC(N2C(=O)c3ccc(N4CCN(c5ccc(CCC(=O)N6CCC([C@@H]7CCNc8cc(-c9ccc(Oc%10ccccc%10)cc9)nn87)CC6)cc5)CC4)cc3C2=O)C(=O)N1,1,0.9999998807907104
scaffold,20260816,degrademaster_aligned,5355,O=C1CCC(N2Cc3c(cccc3C3CCN(CCCCCCCn4cc(-c5ccc6c(c5)C(c5ccccc5)=NC5(CC5)c5nncn5-6)cn4)CC3)C2=O)C(=O)N1,1,1.0
scaffold,20260816,degrademaster_aligned,5383,O=C1CCC(N2Cc3c(CCCOCCOCCOCCn4cc(C(=O)N5CCC[C@@H](n6nc(-c7ccc(Oc8ccccc8)cc7)c7cncnc76)C5)nn4)cccc3C2=O)C(=O)N1,1,0.9997629523277283
scaffold,20260816,degrademaster_aligned,5384,O=C1CCC(N2Cc3c(CCCOCCOCCOCCn4cc(C(=O)N5CCC[C@@H](n6nc(-c7ccc(Oc8ccccc8)cc7)c7cncnc76)C5)nn4)cccc3C2=O)C(=O)N1,1,0.9998144507408142
scaffold,20260816,degrademaster_aligned,5385,O=C1CCC(N2Cc3c(CCCOCCOCCOCCn4cc(C(=O)N5CCC[C@@H](n6nc(-c7ccc(Oc8ccccc8)cc7)c7cncnc76)C5)nn4)cccc3C2=O)C(=O)N1,1,0.9997410178184509
scaffold,20260816,degrademaster_aligned,5386,O=C1CCC(N2Cc3c(CCCOCCOCCOCCn4cc(C(=O)N5CCC[C@@H](n6nc(-c7ccc(Oc8ccccc8)cc7)c7cncnc76)C5)nn4)cccc3C2=O)C(=O)N1,1,0.9997348189353943
scaffold,20260816,degrademaster_aligned,5387,O=C1CCC(N2Cc3c(CCCOCCOCCOCCn4cc(C(=O)N5CCC[C@@H](n6nc(-c7ccc(Oc8ccccc8)cc7)c7cncnc76)C5)nn4)cccc3C2=O)C(=O)N1,1,0.9997348189353943
scaffold,20260816,degrademaster_aligned,5388,O=C1CCC(N2Cc3c(CCCOCCOCCOCCn4cc(C(=O)N5CCC[C@@H](n6nc(-c7ccc(Oc8ccccc8)cc7)c7cncnc76)C5)nn4)cccc3C2=O)C(=O)N1,1,0.9997348189353943
scaffold,20260816,degrademaster_aligned,5517,O=C(CNC(=O)c1cccc(-c2ccc(N3CCNCC3)c(NC(=O)c3ccc(=O)[nH]c3)c2)c1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,1,0.9999998807907104
scaffold,20260816,degrademaster_aligned,5518,O=C(CNC(=O)c1cccc(-c2ccc(N3CCNCC3)c(NC(=O)c3ccc(=O)[nH]c3)c2)c1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,1,1.0
scaffold,20260816,degrademaster_aligned,5527,O=C1CCC(N2C(=O)c3cccc(NCCCCCCn4ncc5cc(C(=O)Nc6ccc7nc(CN8CCCC8)[nH]c7c6)ccc54)c3C2=O)C(=O)N1,1,0.9999831914901733
scaffold,20260816,degrademaster_aligned,5528,O=C1CCC(N2C(=O)c3cccc(NCCCCCCn4ncc5cc(C(=O)Nc6ccc7nc(CN8CCCC8)[nH]c7c6)ccc54)c3C2=O)C(=O)N1,1,0.9999831914901733
scaffold,20260816,degrademaster_aligned,5533,O=C(C[C@@H]1N=C(c2ccccc2)c2ccsc2-n2cnnc21)NCCCCCNC(=O)CN1CCOc2ccccc21,1,0.9999918937683105
scaffold,20260816,degrademaster_aligned,5624,O=C1CCC(N2C(=O)c3cc4c(cc3C2=O)CN(C2CCN(C(=O)c3ccc(N5CCC6(CC5)CCN(c5ccccc5)C6)cc3)CC2)CC4)C(=O)N1,1,0.9999985694885254
scaffold,20260816,degrademaster_aligned,5666,O=C1CCC(N2C(=O)c3cc4c(cc3C2=O)CN(CCCCCCC2CCN(c3ccc([C@@H]5c6ccccc6CC[C@@H]5c5ccccc5)cc3)CC2)C4)C(=O)N1,1,0.9990934133529663
scaffold,20260816,degrademaster_aligned,5668,O=C1CCC(N2C(=O)c3cc4c(cc3C2=O)CN(CC2CN(CC3CCN(c5ccc([C@@H]6c7ccccc7CC[C@@H]6c6ccccc6)cc5)CC3)C2)C4)C(=O)N1,1,0.9988775849342346
scaffold,20260816,degrademaster_aligned,5670,O=C1CCC(N2C(=O)c3cc4c(cc3C2=O)CN(CC2CCN(CC3CCN(c5ccc([C@@H]6c7ccccc7CC[C@@H]6c6ccccc6)cc5)CC3)CC2)C4)C(=O)N1,1,0.9985005855560303
scaffold,20260816,degrademaster_aligned,5674,O=C1CCC(N2C(=O)c3cc4c(cc3C2=O)CN(C2CCN(C(=O)C3CCN(c5ccc([C@@H]6c7ccccc7CC[C@@H]6c6ccccc6)cc5)CC3)CC2)C4)C(=O)N1,1,0.9982019662857056
scaffold,20260816,degrademaster_aligned,5677,O=C1CCC(N2C(=O)c3cc4c(cc3C2=O)CN(CC2CCN(C(=O)C3CN(c5ccc([C@@H]6c7ccccc7CC[C@@H]6c6ccccc6)cc5)C3)CC2)C4)C(=O)N1,1,0.9992352724075317
scaffold,20260816,degrademaster_aligned,5684,O=C1CCC(N2C(=O)c3cc4c(cc3C2=O)CN(CC(=O)N2CCC3(CC2)CCN(c2ccc([C@@H]5c6ccccc6CC[C@@H]5c5ccccc5)cc2)C3)C4)C(=O)N1,1,0.9999969005584717
scaffold,20260816,degrademaster_aligned,5731,O=C(CCCCC(=O)Nc1ccc(CCOc2nc(N/N=C/c3ccccc3)cc(N3CCOCC3)n2)cc1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,1,3.768176611629315e-05
scaffold,20260816,degrademaster_aligned,5861,O=C(CCCCn1cc(-c2cnnc(-c3ccccc3)c2)cn1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,1,0.9999954700469971
scaffold,20260816,degrademaster_aligned,5877,O=C(C[C@H](NC(=O)[C@@H]1CCCN1C(=O)Cc1ccno1)c1ccc(-c2cncs2)cc1)NCCCCCCn1cc(-c2cnnc(-c3ccccc3)c2)cn1,1,1.0
scaffold,20260816,degrademaster_aligned,5878,O=C(C[C@H](NC(=O)[C@@H]1CCCN1C(=O)Cc1ccno1)c1ccc(-c2cncs2)cc1)NCCCCCCn1cc(-c2cnnc(-c3ccccc3)c2)cn1,1,0.999997615814209
scaffold,20260816,degrademaster_aligned,5879,O=C(C[C@H](NC(=O)[C@@H]1CCCN1C(=O)Cc1ccno1)c1ccc(-c2cncs2)cc1)NCCCCCCCn1cc(-c2cnnc(-c3ccccc3)c2)cn1,1,1.0
scaffold,20260816,degrademaster_aligned,5880,O=C(C[C@H](NC(=O)[C@@H]1CCCN1C(=O)Cc1ccno1)c1ccc(-c2cncs2)cc1)NCCCCCCCn1cc(-c2cnnc(-c3ccccc3)c2)cn1,1,0.9999978542327881
scaffold,20260816,degrademaster_aligned,5881,O=C(C[C@H](NC(=O)[C@@H]1CCCN1C(=O)Cc1ccno1)c1ccc(-c2cncs2)cc1)NCCCCCCCCn1cc(-c2cnnc(-c3ccccc3)c2)cn1,1,1.0
scaffold,20260816,degrademaster_aligned,5882,O=C(C[C@H](NC(=O)[C@@H]1CCCN1C(=O)Cc1ccno1)c1ccc(-c2cncs2)cc1)NCCCCCCCCn1cc(-c2cnnc(-c3ccccc3)c2)cn1,1,0.9999980926513672
scaffold,20260816,degrademaster_aligned,5885,O=C(C[C@H](NC(=O)[C@@H]1CCCN1C(=O)Cc1ccno1)c1ccc(-c2cncs2)cc1)NCCCCCCCCCCn1cc(-c2cnnc(-c3ccccc3)c2)cn1,1,1.0
scaffold,20260816,degrademaster_aligned,5886,O=C(C[C@H](NC(=O)[C@@H]1CCCN1C(=O)Cc1ccno1)c1ccc(-c2cncs2)cc1)NCCCCCCCCCCn1cc(-c2cnnc(-c3ccccc3)c2)cn1,1,0.9999983310699463
scaffold,20260816,degrademaster_aligned,5897,O=C(CCCCCN1CCC(n2cc(-c3cnnc(-c4ccccc4)c3)cn2)CC1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,1,0.9999674558639526
scaffold,20260816,degrademaster_aligned,5898,O=C(CCCCCN1CCC(n2cc(-c3cnnc(-c4ccccc4)c3)cn2)CC1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,1,0.7408522963523865
scaffold,20260816,degrademaster_aligned,5920,O=C1CCC(N2C(=O)c3ccc(N4CCN(c5ccc(C(=O)N6CCC(n7nc(-c8ccc(Oc9ccccc9)cc8)c8cncnc87)CC6)cn5)CC4)cc3C2=O)C(=O)N1,1,0.9980984330177307
scaffold,20260816,degrademaster_aligned,5925,O=C1CCC(N2C(=O)c3cccc(N4CCC(CN5CCN(CC(=O)N6CCC(n7nc(-c8ccc(Oc9ccccc9)cc8)c8cncnc87)CC6)CC5)CC4)c3C2=O)C(=O)N1,1,0.9999963045120239
scaffold,20260816,degrademaster_aligned,5932,O=C(COc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O)NCCCCCCCC(=O)Nc1ccccc1,1,0.9990295171737671
scaffold,20260816,degrademaster_aligned,5944,O=C1CCC(N2C(=O)c3cccc(OCCCCCCCn4cc(CCCCCN5CCC(NC(=O)c6[nH]ncc6NC(=O)c6ccccc6)CC5)nn4)c3C2=O)C(=O)N1,1,0.9999983310699463
scaffold,20260816,degrademaster_aligned,5979,O=C(NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1)c1ccnc(N2CCN(c3cnnc(-c4ccccc4)c3)CC2)c1,1,0.9996274709701538
scaffold,20260816,degrademaster_aligned,5980,O=C(NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1)c1cccc(N2CCN(c3cnnc(-c4ccccc4)c3)CC2)n1,1,0.999940037727356
scaffold,20260816,degrademaster_aligned,5985,O=C(CCc1ccnc(N2CCN(c3cnnc(-c4ccccc4)c3)CC2)c1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,1,0.9999994039535522
scaffold,20260816,degrademaster_aligned,6018,O=C1CCC(N2Cc3ccc(CCC(=O)Nc4cccc(CN5CC6(COC6)C5)c4)cc3C2=O)C(=O)N1,1,0.9999727010726929
scaffold,20260816,degrademaster_aligned,6123,O=C(/C=C/c1cccnc1)NCCCCC1CCN(C(=O)c2ccc(C(=O)NCCCCCCC(=O)NCC(=O)N3CCC[C@H]3C(=O)NCc3ccc(-c4cncs4)cc3)cc2)CC1,1,0.998906135559082
scaffold,20260816,degrademaster_aligned,6125,O=C(/C=C/c1cccnc1)NCCCCC1CCN(C(=O)c2ccc(C(=O)NCCCCCCCCC(=O)NCC(=O)N3CCC[C@H]3C(=O)NCc3ccc(-c4cncs4)cc3)cc2)CC1,1,0.9990979433059692
scaffold,20260816,degrademaster_aligned,6141,O=C1CCC(N2C(=O)c3cccc(N4CC(Cn5cc(C#Cc6sc7c(c6Cc6ccccc6)COCc6nncn6-7)cn5)C4)c3C2=O)C(=O)N1,1,0.17708495259284973
scaffold,20260816,degrademaster_aligned,6142,O=C1CCC(N2C(=O)c3cccc(N4CC(Cn5cc(C#Cc6sc7c(c6Cc6ccccc6)COCc6nncn6-7)cn5)C4)c3C2=O)C(=O)N1,1,0.37860727310180664
scaffold,20260816,degrademaster_aligned,6143,O=C1CCC(N2C(=O)c3cccc(N4CC(Cn5cc(C#Cc6sc7c(c6Cc6ccccc6)COCc6nncn6-7)cn5)C4)c3C2=O)C(=O)N1,1,0.9991577863693237
scaffold,20260816,degrademaster_aligned,6153,O=C1CCC(N2C(=O)c3cccc(N4CC(n5cc(C#Cc6sc7c(c6Cc6ccccc6)COCc6nncn6-7)cn5)C4)c3C2=O)C(=O)N1,1,0.9995875954627991
scaffold,20260816,degrademaster_aligned,6154,O=C1CCC(N2C(=O)c3cccc(N4CC(n5cc(C#Cc6sc7c(c6Cc6ccccc6)COCc6nncn6-7)cn5)C4)c3C2=O)C(=O)N1,1,0.9995875954627991
scaffold,20260816,degrademaster_aligned,6155,O=C1CCC(N2C(=O)c3cccc(N4CC(n5cc(C#Cc6sc7c(c6Cc6ccccc6)COCc6nncn6-7)cn5)C4)c3C2=O)C(=O)N1,1,0.9995875954627991
scaffold,20260816,degrademaster_aligned,6268,O=C1CCC(N2C(=O)c3cccc(NCCCCCNC(=O)c4ccc(-c5cc6cccc(-c7nn(C8CCOCC8)c8c7CNCC8)c6cn5)cn4)c3C2=O)C(=O)N1,1,0.9999419450759888
scaffold,20260816,degrademaster_aligned,6269,O=C1CCC(N2C(=O)c3cccc(NCCCCCNC(=O)c4ccc(-c5cc6cccc(-c7nn(C8CCOCC8)c8c7CNCC8)c6cn5)cn4)c3C2=O)C(=O)N1,1,0.999208390712738
scaffold,20260816,degrademaster_aligned,6278,O=C1CCC(N2Cc3c(CCCCNC(=O)c4ccc(-c5cc6cccc(-c7nn(C8CCOCC8)c8c7CNCC8)c6cn5)cn4)cccc3C2=O)C(=O)N1,1,0.9993786811828613
scaffold,20260816,degrademaster_aligned,6279,O=C1CCC(N2Cc3c(CCCCNC(=O)c4ccc(-c5cc6cccc(-c7nn(C8CCOCC8)c8c7CNCC8)c6cn5)cn4)cccc3C2=O)C(=O)N1,1,0.9894340634346008
scaffold,20260816,degrademaster_aligned,6282,O=C1CCC(N2Cc3c(NCCNC(=O)c4ccc(-c5cc6cccc(-c7nn(C8CCOCC8)c8c7CNCC8)c6cn5)cn4)cccc3C2=O)C(=O)N1,1,0.999993085861206
scaffold,20260816,degrademaster_aligned,6283,O=C1CCC(N2Cc3c(NCCNC(=O)c4ccc(-c5cc6cccc(-c7nn(C8CCOCC8)c8c7CNCC8)c6cn5)cn4)cccc3C2=O)C(=O)N1,1,0.9999098777770996
scaffold,20260816,degrademaster_aligned,6286,O=C1CCC(N2Cc3cc(NCCNC(=O)c4ccc(-c5cc6cccc(-c7nn(C8CCOCC8)c8c7CNCC8)c6cn5)cn4)ccc3C2=O)C(=O)N1,1,0.9999984502792358
scaffold,20260816,degrademaster_aligned,6287,O=C1CCC(N2Cc3cc(NCCNC(=O)c4ccc(-c5cc6cccc(-c7nn(C8CCOCC8)c8c7CNCC8)c6cn5)cn4)ccc3C2=O)C(=O)N1,1,0.9999810457229614
scaffold,20260816,degrademaster_aligned,6294,O=C1CCC(N2C(=O)c3cccc(N4CC(C5CCN(C(=O)c6ccc(-c7cc8cccc(-c9nn(C%10CCOCC%10)c%10c9CNCC%10)c8cn7)cn6)CC5)C4)c3C2=O)C(=O)N1,1,0.3499658703804016
scaffold,20260816,degrademaster_aligned,6402,O=C1CCC(C2Cc3c(C#CCCCN4CCN(C5CCN(c6ccc(Nc7nccc(Nc8ccccc8)n7)cc6)CC5)CC4)cccc3C2=O)C(=O)N1,1,1.0
scaffold,20260816,degrademaster_aligned,6403,O=C1CCC(N2C(=O)c3cccc(NCCCCCCCCCC(=O)N4CCN(c5ccc(Nc6cc(-c7ccnc(N8CCn9c(cc%10c9CCC%10)C8=O)c7)c[nH]c6=O)nc5)CC4)c3C2=O)C(=O)N1,1,1.0
scaffold,20260816,degrademaster_aligned,6413,O=C1CCC(N2C(=O)c3cccc(NCCOCCOCCC(=O)N4CCN(c5ccc(Nc6cc(-c7ccnc(N8CCn9c(cc%10c9CCC%10)C8=O)c7)c[nH]c6=O)nc5)CC4)c3C2=O)C(=O)N1,1,1.0
scaffold,20260816,degrademaster_aligned,6497,O=C1CCC(N2C(=O)c3ccc(N4CCC(CN5CCC(CC(=O)N[C@H]6CC[C@@H](Nc7ncnc8[nH]cc(C(=O)c9ccc(Oc%10ccccc%10)cc9)c78)CC6)CC5)CC4)cc3C2=O)C(=O)N1,1,1.0
scaffold,20260816,degrademaster_aligned,6504,O=C1CCC(N2C(=O)c3cccc(NCC(=O)N4CCN(c5ccc(Nc6nccc(Nc7ccccc7)n6)cc5)CC4)c3C2=O)C(=O)N1,1,0.9999839067459106
scaffold,20260816,degrademaster_aligned,6541,O=C1CCC(N2C(=O)c3cccc(NCCCCCCCCNC(=O)c4ccc(COc5ccccc5)cc4)c3C2=O)C(=O)N1,1,0.9999375343322754
scaffold,20260816,degrademaster_aligned,6542,O=C1CCC(N2C(=O)c3cccc(NCCCCCCCCNC(=O)c4ccc(COc5ccccc5)cc4)c3C2=O)C(=O)N1,1,0.9623085260391235
scaffold,20260816,degrademaster_aligned,6556,O=C1CCC(N2C(=O)c3cccc(NCCCN4CCN(CC5CCN(C(=O)COc6ccc(C(c7ccccc7)N7CCN(C(=O)c8ccon8)CC7)cc6)CC5)CC4)c3C2=O)C(=O)N1,1,1.0
scaffold,20260816,degrademaster_aligned,6709,O=C1CCC(N2Cc3c(C#CCCCN4CCC(c5ccc(Nc6nccc(Nc7ccccc7)n6)cc5)CC4)cccc3C2=O)C(=O)N1,1,1.0
scaffold,20260816,degrademaster_aligned,6710,O=C1CCC(N2Cc3c(C#CCCCN4CCC(c5ccc(Nc6nccc(Nc7ccccc7)n6)cc5)CC4)cccc3C2=O)C(=O)N1,1,0.9999997615814209
scaffold,20260816,degrademaster_aligned,6727,O=C1CCC(N2Cc3cc(N4CC(CN5CCC(c6ccc(Nc7nccc(Nc8ccccc8)n7)cc6)CC5)C4)ccc3C2=O)C(=O)N1,1,0.9999980926513672
scaffold,20260816,degrademaster_aligned,6728,O=C1CCC(N2Cc3cc(N4CC(CN5CCC(c6ccc(Nc7nccc(Nc8ccccc8)n7)cc6)CC5)C4)ccc3C2=O)C(=O)N1,1,0.9998751878738403
scaffold,20260816,degrademaster_aligned,6729,O=C1CCC(N2Cc3cc(N4CC(CN5CCC(c6ccc(Nc7nccc(Nc8ccccc8)n7)cc6)CC5)C4)ccc3C2=O)C(=O)N1,1,0.999997615814209
scaffold,20260816,degrademaster_aligned,6730,O=C1CCC(N2Cc3cc(N4CC(CN5CCC(c6ccc(Nc7nccc(Nc8ccccc8)n7)cc6)CC5)C4)ccc3C2=O)C(=O)N1,1,0.9999977350234985
scaffold,20260816,degrademaster_aligned,6923,O=C1CCC(N2C(=O)c3ccc(NC(=O)CCOCCNCC[C@@H](c4ccccc4)n4cc(NC(=O)c5n[nH]c6c5CCCC6)cn4)cc3C2=O)C(=O)N1,1,0.9999978542327881
scaffold,20260816,degrademaster_aligned,6925,O=C1CCC(N2C(=O)c3ccc(NC(=O)COCCOCCOCCNCC[C@@H](c4ccccc4)n4cc(NC(=O)c5n[nH]c6c5CCCC6)cn4)cc3C2=O)C(=O)N1,1,0.9999525547027588
scaffold,20260816,degrademaster_aligned,6931,O=C1CCC(N2C(=O)c3ccc(NC(=O)CCCCCCCCCCNCC[C@@H](c4ccccc4)n4cc(NC(=O)c5n[nH]c6c5CCCC6)cn4)cc3C2=O)C(=O)N1,1,0.9999995231628418
scaffold,20260816,degrademaster_aligned,6934,O=C1CCC(N2C(=O)c3ccc(N4CC(CCN5CCN(CC[C@@H](c6ccccc6)n6cc(NC(=O)c7n[nH]c8c7CCCC8)cn6)CC5)C4)cc3C2=O)C(=O)N1,1,0.9999750852584839
scaffold,20260816,degrademaster_aligned,6935,O=C1CCC(N2C(=O)c3ccc(N4CC(CN5CCN(CC[C@@H](c6ccccc6)n6cc(NC(=O)c7n[nH]c8c7CCCC8)cn6)CC5)C4)cc3C2=O)C(=O)N1,1,0.9999947547912598
scaffold,20260816,degrademaster_aligned,6965,O=C(C[C@@H]1N=C(c2ccccc2)c2ccsc2-n2cnnc21)NCCOCCOCCOCCNC(=O)C(c1ccc(CNc2cccc3c2CN(C2CCC(=O)NC2=O)C3=O)cc1)N1CCOCC1,1,0.9999891519546509
scaffold,20260816,degrademaster_aligned,7016,O=C(N[C@H]1C[C@H](C(=O)NCC(=O)N2CCC[C@H]2C(=O)NCc2ccc(-c3cncs3)cc2)C1)c1ccc(-c2cnc(NCc3ccco3)n3cnnc23)cc1,1,0.9998810291290283
scaffold,20260816,degrademaster_aligned,7031,O=C(COc1ccc(N2CCC(=O)NC2=O)cc1)NCCCN1CCN(c2cc(Nc3ncc(C(=O)Nc4ccccc4)s3)ncn2)CC1,1,0.9999594688415527
scaffold,20260816,degrademaster_aligned,7033,O=C1CCC(c2ccc(N3CCN(C(=O)CCCN4CCN(c5cc(Nc6ncc(C(=O)Nc7ccccc7)s6)ncn5)CC4)CC3)cc2)C(=O)N1,1,1.0
scaffold,20260816,degrademaster_aligned,7034,O=C1CCC(c2ccc(N3CCN(C(=O)CCCN4CCN(c5cc(Nc6ncc(C(=O)Nc7ccccc7)s6)ncn5)CC4)CC3)cc2)C(=O)N1,1,1.0
scaffold,20260816,degrademaster_aligned,7053,O=C(CN1CCC(C(=O)Nc2ncc(SCc3ncco3)s2)CC1)NCCOCCOCCOCCOc1ccc(/C=C/C(=O)N2CCC=CC2=O)cc1,1,0.9998410940170288
scaffold,20260816,degrademaster_aligned,7063,O=C(C[C@@H]1N=C(c2ccccc2)c2ccsc2-n2cnnc21)NCCCCNC(=O)C[C@H](NC(=O)[C@@H]1CCCN1C(=O)Cc1ccno1)c1ccccc1,1,0.9999998807907104
scaffold,20260816,degrademaster_aligned,7124,O=C(CCN(C(=O)[C@@H]1CCCN1C(=O)CNC(=O)c1cc2ccccc2s1)c1ccc(-c2nccs2)cc1)NCCCC#Cc1cccc2c1CN(C1CCC(=O)NC1=O)C2=O,1,0.006225967314094305
scaffold,20260816,degrademaster_aligned,7140,O=C(CCN(C(=O)[C@@H]1CCCN1C(=O)CNC(=O)c1cc2ccccc2s1)c1ccc(-c2nccs2)cc1)NCCCC#Cc1cccc2c1CN(C1CCC(=O)NC1=O)C2=O,1,0.1723943054676056
scaffold,20260816,degrademaster_aligned,7142,O=C(CCN(C(=O)[C@@H]1CCCN1C(=O)CNC(=O)c1cc2ccccc2s1)c1ccc(-c2nccs2)cc1)NCCCC#Cc1cccc2c1CN(C1CCC(=O)NC1=O)C2=O,1,0.1723943054676056
scaffold,20260816,degrademaster_aligned,7143,O=C(CCN(C(=O)[C@@H]1CCCN1C(=O)CNC(=O)c1cc2ccccc2s1)c1ccc(-c2nccs2)cc1)NCCCC#Cc1cccc2c1CN(C1CCC(=O)NC1=O)C2=O,1,0.0313553661108017
scaffold,20260816,degrademaster_aligned,7189,O=C1CCC(N2C(=O)c3cccc(OCCCCCCCC(=O)N4CCC(n5cc(-c6cncc(OCc7ccccc7)c6)cn5)CC4)c3C2=O)C(=O)N1,1,0.9308260679244995
scaffold,20260816,degrademaster_aligned,7293,O=C(NCc1ccc(-c2cncs2)cc1)[C@H]1CCCN1C(=O)CNCCCCCCCCCCCCCN1CCN(C(=O)c2ccc([C@H]3NCCc4c3[nH]c3ccccc43)cc2)CC1,1,0.9999961853027344
scaffold,20260816,degrademaster_aligned,7327,O=C(CCCCCCCCN1CCN(S(=O)(=O)c2ccc(NC(=O)NCc3cccnc3)cc2)CC1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,1,1.0
scaffold,20260816,degrademaster_aligned,7328,O=C(CCCCCCCCCN1CCN(S(=O)(=O)c2ccc(NC(=O)NCc3cccnc3)cc2)CC1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,1,1.0
scaffold,20260816,degrademaster_aligned,7451,O=C1CCC(N2C(=O)c3cccc(NCc4cn(CCCCCOc5ccc(Cn6ccc7ccccc76)cc5)nn4)c3C2=O)C(=O)N1,1,0.9999978542327881
scaffold,20260816,degrademaster_aligned,7498,O=C1CCC(N2C(=O)c3cccc(NCCCCCCCOc4cc(Cc5cccc(CN6CCOc7ccccc7S6(=O)=O)c5)cc5nn[nH]c45)c3C2=O)C(=O)N1,1,1.0
scaffold,20260816,degrademaster_aligned,7752,O=C1CCC(N2C(=O)c3ccc(N4CC[C@H](CN5CCC(c6ccc(Nc7cncc(N8CCC[C@@H](N9CCNC9=O)C8)n7)cc6)CC5)C4)cc3C2=O)C(=O)N1,1,0.9999954700469971
scaffold,20260816,degrademaster_aligned,7753,O=C1CCC(N2C(=O)c3ccc(N4CC[C@H](CN5CCC(c6ccc(Nc7cncc(N8CCC[C@@H](N9CCNC9=O)C8)n7)cc6)CC5)C4)cc3C2=O)C(=O)N1,1,0.9999964237213135
scaffold,20260816,degrademaster_aligned,7902,O=C1CCC(N2Cc3c(SCCCCCCN4CCN(C5CCN(c6ncc(C(=O)Nc7ccccc7)cc6-c6ccn[nH]6)CC5)CC4)cccc3C2=O)C(=O)N1,1,1.0
scaffold,20260816,degrademaster_aligned,7956,O=C(COc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O)NCCOCCOCCN1CCC(n2cnc(-c3ccccc3)c2-c2ccnc(Oc3ccccc3)n2)CC1,1,6.94819464115426e-05
scaffold,20260816,degrademaster_aligned,7993,O=C(C[C@@H]1N=C(c2ccccc2)c2ccsc2-n2cnnc21)NCCCCCCCCC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H]1CCC(=O)NC1=O,1,0.9997861981391907
scaffold,20260816,degrademaster_aligned,8037,O=C(CCCCCCCCNC(=O)C[C@@H]1N=C(c2ccccc2)c2ccsc2-n2cnnc21)NCC(=O)N[C@H]1CC(=O)NC1=O,1,0.0277885552495718
